Brand,Price,Processor_Brand,RAM_Expandable,RAM_Size (GB),RAM_TYPE(DDR),Ghz,Display_type,GPU_Brand,SSD(GB),HDD(GB),Display_Tier,GPU_Tier,Processor_Tier,Processor_Speed(Ghz)
Hp,332601.5,Intel,No,16,4,4.7,LED,Intel,512.0,0,Small,Low-end,Other,4.5
Hp,104296.5,Intel,No,8,4,3.3,LCD,Intel,512.0,0,Small,Entry-level,Low-End,3.5
Dell,253746.5,Intel,No,8,4,2.4,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Asus,349965.0,Intel,Yes,16,4,2.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Msi,304241.0,Intel,Yes,16,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Dell,187215.0,Intel,Yes,8,4,4.7,LCD,Intel,512.0,0,Large,Entry-level,Other,4.5
Lenovo,118965.0,Intel,No,4,4,1.2,LCD,Intel,256.0,0,Small,Entry-level,Other,1.0
Dell,206465.0,Intel,No,16,4,3.4,LCD,Intel,512.0,0,Large,Entry-level,Other,3.5
Dell,216965.0,Intel,No,16,4,1.3,LCD,Intel,1024.0,0,Large,Entry-level,Other,1.5
Asus,108496.5,Intel,No,4,4,3.0,LED,Intel,256.0,0,Small,Entry-level,Other,3.0
Dell,150496.5,Intel,Yes,8,4,1.7,LCD,Intel,256.0,1024,Large,Entry-level,Other,1.5
Hp,115465.0,Intel,No,8,4,2.6,LCD,Intel,256.0,0,Large,Low-end,Other,2.5
Acer,223996.5,Intel,Yes,8,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Msi,195965.0,Intel,No,8,4,2.7,LCD,NVIDIA,256.0,1024,Large,Mid-end,Other,2.5
Asus,352236.5,Intel,Yes,16,5,2.6,LED,Intel,1024.0,0,Large,Low-end,Other,2.5
Other,157647.0,AMD,No,8,4,2.3,LED,AMD,512.0,0,Large,Low-end,High-End,2.5
Hp,178465.0,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Asus,188965.0,AMD,No,16,4,4.2,LCD,AMD,1024.0,0,Large,Entry-level,Mid-End,4.0
Asus,384965.0,Intel,Yes,16,5,2.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Asus,118300.0,Intel,No,8,4,3.0,LCD,Intel,512.0,0,Large,Entry-level,Other,3.0
Dell,141750.0,AMD,Yes,8,4,2.7,LCD,AMD,512.0,0,Large,Entry-level,Low-End,2.5
Asus,174965.0,AMD,No,8,4,2.0,LCD,AMD,1024.0,0,Large,Entry-level,Mid-End,2.0
Asus,188965.0,Intel,No,16,4,2.5,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Hp,206465.0,Intel,Yes,16,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.0
Lenovo,125996.5,AMD,No,8,5,2.8,LCD,AMD,512.0,0,Large,Low-end,Mid-End,3.0
Msi,231164.5,Intel,No,16,4,1.8,LED,NVIDIA,512.0,0,Small,Low-end,Other,2.0
Hp,178293.5,AMD,Yes,8,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,4.0
Dell,223996.5,Intel,Yes,8,4,3.0,LED,Intel,512.0,0,Small,Entry-level,Other,3.0
Asus,318115.0,AMD,Yes,16,5,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,4.5
Dell,167996.5,Intel,Yes,8,5,1.6,LCD,Intel,1024.0,0,Large,Entry-level,Other,1.5
Lenovo,292215.0,Intel,Yes,16,4,2.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Hp,216965.0,Intel,Yes,8,4,4.7,LCD,Intel,512.0,0,Large,Low-end,Other,4.5
Hp,227465.0,Intel,No,16,4,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Asus,223615.0,Intel,No,16,4,2.5,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Hp,89246.5,AMD,No,8,4,2.6,LCD,AMD,512.0,0,Large,Entry-level,Low-End,2.5
Asus,174965.0,Intel,Yes,8,4,1.1,LCD,Intel,512.0,0,Large,Entry-level,Other,1.0
Hp,229250.0,Intel,No,16,4,4.7,LCD,Intel,512.0,0,Large,Low-end,Other,4.5
Asus,265090.0,Intel,No,16,4,3.3,LCD,Intel,512.0,0,Large,Low-end,Other,3.5
Lenovo,162890.0,AMD,No,8,4,2.3,LED,AMD,512.0,0,Small,Entry-level,Mid-End,2.5
Asus,293541.5,Intel,Yes,16,5,2.6,LED,Intel,512.0,0,Large,Low-end,Other,2.5
Asus,321580.0,Intel,Yes,16,5,2.6,LED,Intel,1024.0,0,Large,Low-end,Other,2.5
Hp,215215.0,Intel,No,8,4,4.7,LCD,Intel,512.0,0,Large,Low-end,Other,4.5
Asus,201215.0,AMD,No,8,4,2.9869688385269124,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,3.0
Dell,262496.5,Intel,Yes,16,4,3.1,LCD,Intel,512.0,0,Large,Low-end,Other,3.0
Lenovo,150465.0,AMD,Yes,8,4,2.1,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,2.0
Asus,181933.5,AMD,Yes,16,5,4.2,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Hp,259364.0,AMD,No,16,4,4.7,LCD,AMD,512.0,0,Small,Entry-level,High-End,4.5
Hp,108115.0,AMD,Yes,8,4,2.1,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,2.0
Hp,262465.0,Intel,No,16,4,4.8,LCD,Intel,512.0,0,Small,Low-end,Other,5.0
Hp,132300.0,Intel,No,8,4,4.0,LCD,Intel,512.0,0,Small,Entry-level,Other,4.0
Lenovo,291938.5,AMD,No,16,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,4.5
Asus,153965.0,AMD,No,16,5,4.2,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Lenovo,209965.0,AMD,Yes,16,4,2.0,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,2.0
Lenovo,118965.0,AMD,No,8,4,2.1,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,2.0
Hp,136496.5,AMD,No,8,4,4.0,LCD,AMD,256.0,0,Large,Entry-level,Mid-End,4.0
Dell,169750.0,AMD,Yes,8,4,2.3,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,2.5
Lenovo,164465.0,Intel,Yes,8,4,2.4,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Hp,157465.0,AMD,Yes,16,5,2.8,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,3.0
Acer,229215.0,AMD,Yes,8,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Lenovo,225750.0,Intel,No,8,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Asus,325465.0,Intel,Yes,8,4,2.3,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Asus,227465.0,Intel,Yes,16,4,2.0,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.0
Msi,279965.0,Intel,Yes,8,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Msi,227465.0,Intel,No,8,4,4.8,LCD,Intel,512.0,0,Large,Low-end,Other,5.0
Asus,234465.0,Intel,No,8,4,4.2,LED,NVIDIA,512.0,0,Large,Mid-end,Other,4.0
Other,349965.0,Intel,No,32,5,2.4,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Acer,96915.0,AMD,Yes,8,4,1.2,LCD,AMD,256.0,0,Small,Entry-level,Other,1.0
Dell,265996.5,Intel,Yes,8,4,3.3,LCD,Intel,512.0,0,Small,Low-end,Other,3.5
Lenovo,214165.0,AMD,Yes,16,4,2.0,LCD,AMD,512.0,0,Small,Entry-level,High-End,2.0
Msi,171465.0,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Lenovo,286965.0,Intel,Yes,16,4,1.7,LCD,Intel,512.0,0,Large,Low-end,Other,1.5
Acer,59465.0,Intel,Yes,8,4,1.1,LCD,Intel,128.0,0,Small,Entry-level,Low-End,1.0
Dell,532339.5,Intel,Yes,16,5,4.8,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,5.0
Msi,323256.5,Intel,Yes,16,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Lenovo,115465.0,Intel,No,4,4,3.0,LED,Intel,256.0,0,Medium,Entry-level,Other,3.0
Msi,174965.0,Intel,Yes,8,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Lenovo,153965.0,Intel,No,8,4,2.4,LED,Intel,512.0,0,Medium,Entry-level,Other,2.5
Dell,117215.0,AMD,Yes,8,4,2.3,LCD,AMD,256.0,0,Large,Entry-level,Other,2.5
Dell,148746.5,Intel,Yes,8,4,1.2,LCD,Intel,256.0,1024,Large,Entry-level,Other,1.0
Msi,164465.0,Intel,No,8,4,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Lenovo,209965.0,Intel,Yes,8,4,2.6,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Asus,115496.5,Intel,No,8,4,3.0,LED,Intel,256.0,0,Large,Entry-level,Other,3.0
Dell,167996.5,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Other,292565.0,Intel,Yes,16,4,4.2,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Hp,101115.0,Intel,Yes,8,4,2.8,LCD,Intel,512.0,0,Large,Entry-level,Low-End,3.0
Samsung,437465.0,Intel,No,16,5,4.7,LED,Intel,512.0,0,Large,Low-end,Other,4.5
Hp,89246.5,AMD,No,8,4,2.6,LCD,AMD,512.0,0,Large,Entry-level,Low-End,2.5
Dell,314996.5,Intel,No,16,4,2.9,LCD,Intel,512.0,0,Small,Low-end,Other,3.0
Lenovo,166215.0,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Small,Entry-level,Other,4.0
Lenovo,108465.0,Intel,No,8,4,2.7385892116182573,LCD,Intel,512.0,0,Small,Entry-level,Other,2.5
Asus,227465.0,AMD,Yes,8,4,2.4,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,2.5
Lenovo,338443.0,Intel,Yes,16,4,1.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,1.5
Lenovo,130546.5,Intel,Yes,8,4,3.0,LCD,Intel,512.0,0,Large,Entry-level,Other,3.0
Dell,363965.0,Intel,No,16,5,3.4,LCD,NVIDIA,512.0,0,Small,Low-end,Other,3.5
Hp,118965.0,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Asus,201568.5,Intel,Yes,8,4,1.3,LCD,Intel,512.0,0,Large,Low-end,Other,1.5
Other,619500.0,Intel,No,16,5,3.4,LCD,Intel,1024.0,0,Large,Low-end,Other,3.5
Asus,227465.0,Intel,Yes,8,4,2.4,LED,Intel,256.0,1024,Large,Low-end,Other,2.5
Lenovo,153965.0,Intel,No,8,4,2.4,LED,Intel,256.0,0,Medium,Entry-level,Other,2.5
Msi,255465.0,Intel,Yes,16,5,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.0
Acer,160965.0,AMD,No,8,4,2.0,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,2.0
Msi,475562.5,Intel,No,16,4,2.7385892116182573,LED,NVIDIA,1024.0,0,Large,High-end,Other,2.5
Hp,405650.0,AMD,Yes,16,5,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,4.5
Dell,173215.0,AMD,Yes,8,4,2.3,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,2.5
Asus,314965.0,Intel,No,16,4,2.5,LCD,NVIDIA,512.0,0,Small,Low-end,Other,2.5
Acer,206465.0,Intel,No,16,5,4.7,LCD,Intel,512.0,0,Large,Low-end,Other,4.5
Hp,167965.0,AMD,No,8,4,4.0,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,4.0
Asus,201250.0,Intel,Yes,8,4,4.7,LCD,Intel,512.0,0,Large,Entry-level,Other,4.5
Asus,346500.0,Intel,Yes,16,4,3.1,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.0
Asus,178465.0,AMD,Yes,16,5,4.2,LED,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Hp,229383.0,AMD,Yes,8,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,4.0
Asus,106750.0,Intel,No,8,4,1.1,LCD,Intel,256.0,0,Small,Entry-level,Low-End,1.0
Apple,699650.0,Apple,No,16,5,3.49,LCD,Apple,512.0,0,Medium,High-end,Apple M-series,3.5
Asus,258965.0,Intel,Yes,16,4,2.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Dell,276150.0,Intel,Yes,16,4,4.0,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.0
Asus,407008.0,Intel,No,16,5,2.5,LCD,Intel,512.0,0,Small,Low-end,Other,2.5
Msi,371623.0,Intel,Yes,16,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Lenovo,139965.0,Intel,Yes,8,4,2.1,LCD,Intel,256.0,0,Large,Entry-level,Other,2.0
Msi,118597.5,Intel,Yes,4,4,2.1,LCD,Intel,256.0,0,Small,Entry-level,Other,2.0
Msi,409465.0,Intel,Yes,16,5,3.4,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,3.5
Acer,160650.0,Intel,No,8,5,4.0,LCD,Intel,512.0,0,Small,Entry-level,Other,4.0
Acer,171465.0,Intel,Yes,8,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Asus,251965.0,Intel,No,16,4,1.3,LED,Intel,512.0,0,Small,Entry-level,Other,1.5
Asus,486188.5,AMD,No,16,4,3.4,LED,NVIDIA,1024.0,0,Large,Mid-end,High-End,3.5
Dell,253330.0,Intel,Yes,16,4,2.4,LCD,NVIDIA,512.0,0,Large,Low-end,Other,2.5
Acer,122465.0,Intel,No,4,4,1.1,LCD,Intel,256.0,0,Small,Entry-level,Low-End,1.0
Samsung,454965.0,Intel,No,16,5,4.8,LED,Intel,512.0,0,Large,Low-end,Other,5.0
Samsung,314965.0,Intel,No,16,5,4.7,LED,Intel,512.0,0,Small,Low-end,Other,4.5
Lenovo,157465.0,Intel,No,8,4,3.3,LCD,Intel,512.0,0,Large,Low-end,Other,3.5
Samsung,297815.0,Intel,No,16,5,4.8,LED,Intel,512.0,0,Small,Low-end,Other,5.0
Asus,422765.0,AMD,No,16,4,3.1,LCD,NVIDIA,1024.0,0,Small,Mid-end,High-End,3.0
Dell,127715.0,AMD,Yes,8,4,2.1,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,2.0
Msi,314965.0,Intel,Yes,16,5,4.8,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,5.0
Dell,164916.5,Intel,Yes,4,4,2.1,LED,NVIDIA,512.0,0,Small,Low-end,Other,2.0
Asus,469280.0,Intel,No,16,5,2.3,LED,Intel,1024.0,0,Small,Low-end,Other,2.5
Dell,145215.0,Intel,No,8,4,4.0,LCD,Intel,256.0,0,Large,Entry-level,Other,4.0
Msi,524965.0,Intel,Yes,16,5,3.4,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,3.5
Asus,202650.0,Intel,Yes,8,4,1.3,LCD,Intel,512.0,0,Large,Low-end,Other,1.5
Msi,181650.0,Intel,Yes,16,4,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Apple,944650.0,Apple,Yes,16,5,3.49,LCD,Apple,1024.0,0,Large,High-end,Apple M-series,3.5
Asus,671965.0,AMD,Yes,16,5,4.7,LCD,NVIDIA,1024.0,0,Large,Mid-end,High-End,4.5
Hp,297496.5,Intel,No,16,5,4.7,LCD,Intel,512.0,0,Large,Low-end,Other,4.5
Hp,328996.5,Intel,No,16,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Asus,629965.0,Intel,Yes,16,4,4.7,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,4.5
Asus,314965.0,AMD,Yes,16,5,3.3,LCD,NVIDIA,1024.0,0,Large,Mid-end,High-End,3.5
Asus,139580.0,Intel,No,8,4,2.4,LED,Intel,256.0,0,Large,Entry-level,Other,2.5
Dell,139965.0,Intel,No,8,4,4.2,LCD,Intel,512.0,0,Small,Entry-level,Other,4.0
Msi,418344.5,Intel,Yes,16,4,4.7,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,4.5
Dell,150850.0,Intel,Yes,8,4,1.7,LCD,Intel,256.0,1024,Large,Entry-level,Other,1.5
Lenovo,118758.5,Intel,Yes,8,4,0.8,LCD,Intel,512.0,0,Large,Entry-level,Other,1.0
Hp,301913.5,Intel,No,16,5,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Asus,283465.0,AMD,No,16,5,2.9,LED,AMD,512.0,0,Small,Entry-level,Mid-End,3.0
Dell,206496.5,Intel,Yes,8,4,2.4,LCD,Intel,256.0,1024,Large,Entry-level,Other,2.5
Apple,1084650.0,Apple,No,32,5,3.49,LCD,Apple,1024.0,0,Medium,High-end,Apple M-series,3.5
Hp,251965.0,Intel,No,16,4,4.7,LCD,NVIDIA,512.0,0,Large,Low-end,Other,4.5
Asus,174650.0,AMD,Yes,16,5,4.2,LED,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Asus,229880.0,Intel,No,16,4,2.6,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Asus,192465.0,AMD,No,16,5,4.2,LED,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Asus,171465.0,Intel,No,8,4,2.4,LCD,Intel,512.0,0,Small,Entry-level,Other,2.5
Acer,118996.5,AMD,No,8,5,2.8,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,3.0
Lenovo,122465.0,Intel,Yes,8,4,3.0,LCD,Intel,256.0,0,Large,Entry-level,Other,3.0
Hp,299250.0,AMD,Yes,16,5,4.7,LCD,AMD,1024.0,0,Small,Entry-level,High-End,4.5
Asus,221375.0,AMD,Yes,16,4,4.0,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,4.0
Hp,357700.0,Intel,No,16,4,2.7,LCD,Intel,1024.0,0,Small,Low-end,Other,2.5
Acer,241465.0,Intel,No,8,4,1.6,LED,Intel,512.0,0,Large,Entry-level,Other,1.5
Dell,297496.5,AMD,No,16,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.5
Asus,262465.0,Intel,Yes,16,4,4.7,LED,Intel,512.0,0,Large,Low-end,Other,4.5
Lenovo,111125.0,AMD,Yes,8,4,2.6,LCD,AMD,512.0,0,Large,Entry-level,Low-End,2.5
Lenovo,409465.0,AMD,Yes,16,5,3.4,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.5
Dell,258965.0,Intel,No,8,5,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Dell,261765.0,Intel,No,16,5,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Hp,73115.0,AMD,No,4,4,3.1,LCD,AMD,256.0,0,Large,Entry-level,Other,3.0
Asus,472465.0,AMD,No,16,4,4.7,LED,AMD,1024.0,0,Small,Entry-level,High-End,4.5
Hp,304465.0,Intel,Yes,8,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Acer,194250.0,Intel,No,16,4,1.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,1.0
Lenovo,692965.0,AMD,No,32,5,3.1,LCD,NVIDIA,1024.0,0,Large,High-end,High-End,3.0
Dell,171465.0,AMD,Yes,8,4,2.3,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,2.5
Asus,265996.5,Intel,No,16,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.0
Msi,279965.0,AMD,No,16,5,4.7,LCD,AMD,512.0,0,Large,Mid-end,High-End,4.5
Other,144865.0,Intel,No,4,3,1.2,LED,Intel,128.0,0,Small,Entry-level,Other,1.0
Hp,381465.0,AMD,Yes,16,4,4.7,LCD,AMD,1024.0,0,Large,Mid-end,High-End,4.5
Acer,132965.0,Intel,No,8,5,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Acer,132965.0,Intel,No,8,5,2.7385892116182573,LCD,Intel,512.0,0,Large,Entry-level,Other,2.5
Lenovo,384965.0,AMD,Yes,16,5,3.1,LCD,NVIDIA,1024.0,0,Large,Mid-end,High-End,3.0
Msi,213496.5,Intel,Yes,16,5,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.0
Hp,295470.0,AMD,Yes,8,4,4.7,LCD,AMD,512.0,0,Large,Mid-end,High-End,4.5
Dell,223965.0,Intel,Yes,8,4,2.4,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Lenovo,223300.0,Intel,Yes,8,4,3.3,LCD,Intel,512.0,0,Small,Entry-level,Other,3.5
Lenovo,247765.0,AMD,No,16,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Asus,226765.0,Intel,No,16,4,2.4,LED,Intel,512.0,0,Large,Low-end,Other,2.5
Msi,384965.0,Intel,Yes,16,5,4.8,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,5.0
Lenovo,148715.0,Intel,Yes,4,4,3.0,LCD,Intel,256.0,0,Small,Entry-level,Other,3.0
Lenovo,244965.0,AMD,No,8,4,3.3,LED,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Lenovo,167646.5,Intel,Yes,8,4,1.7,LCD,Intel,256.0,0,Small,Entry-level,Other,1.5
Hp,244996.5,Intel,No,8,4,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Hp,251965.0,AMD,No,16,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,4.0
Dell,142065.0,AMD,No,8,4,4.0,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Samsung,349996.5,Intel,No,16,4,2.2,LED,Intel,1024.0,0,Small,Low-end,Other,2.0
Samsung,395465.0,Intel,No,16,4,1.9,LED,Intel,512.0,0,Small,Low-end,Other,2.0
Asus,682465.0,Intel,Yes,16,5,2.2,LCD,NVIDIA,1024.0,0,Large,High-end,Other,2.0
Hp,166215.0,Intel,Yes,8,4,3.0,LCD,Intel,256.0,0,Large,Entry-level,Other,3.0
Asus,241465.0,Intel,No,8,4,1.8,LED,NVIDIA,512.0,0,Small,Low-end,Other,2.0
Hp,233166.5,Intel,Yes,8,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.0
Msi,325465.0,Intel,Yes,16,5,4.8,LCD,Intel,1024.0,0,Small,Low-end,Other,5.0
Msi,524965.0,AMD,Yes,16,4,4.2,LCD,AMD,1024.0,0,Large,High-end,High-End,4.0
Asus,220465.0,Intel,No,16,4,2.0,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.0
Other,417455.5,Intel,No,8,5,3.3,LCD,Intel,512.0,0,Large,Low-end,Other,3.5
Hp,241836.0,Intel,No,8,4,2.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Dell,244965.0,Intel,No,8,5,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Msi,434668.5,Intel,No,16,4,2.7385892116182573,LED,NVIDIA,1024.0,0,Large,High-end,Other,2.5
Lenovo,80465.0,Intel,Yes,8,4,2.8,LCD,Intel,256.0,0,Large,Entry-level,Low-End,3.0
Hp,377650.0,Intel,No,16,4,4.7,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,4.5
Hp,226096.5,Intel,No,16,4,4.7,LCD,Intel,512.0,0,Large,Low-end,Other,4.5
Acer,349965.0,Intel,No,16,5,1.4,LED,Intel,1024.0,0,Small,Low-end,Other,1.5
Hp,314965.0,Intel,No,16,5,4.7,LCD,Intel,512.0,0,Large,Low-end,Other,4.5
Asus,202965.0,Intel,No,8,4,2.7385892116182573,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Msi,327061.0,Intel,Yes,16,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Dell,279965.0,Intel,No,16,5,4.8,LCD,Intel,1024.0,0,Medium,Low-end,Other,5.0
Msi,454965.0,Intel,Yes,16,5,3.4,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,3.5
Dell,293965.0,Intel,Yes,8,4,3.3,LCD,NVIDIA,512.0,0,Small,Low-end,Other,3.5
Hp,145215.0,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Asus,132965.0,AMD,No,8,5,4.2,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,4.0
Acer,122465.0,Intel,Yes,8,4,2.0,LCD,Intel,256.0,0,Small,Entry-level,Low-End,2.0
Hp,314965.0,Intel,Yes,16,4,4.8,LCD,Intel,512.0,0,Small,Low-end,Other,5.0
Asus,244475.0,AMD,Yes,16,4,4.2,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Apple,874650.0,Apple,Yes,16,5,3.49,LCD,Apple,1024.0,0,Medium,High-end,Apple M-series,3.5
Other,342965.0,Intel,No,8,4,2.7385892116182573,LCD,Intel,256.0,0,Small,Low-end,Other,2.5
Lenovo,254992.5,Intel,No,8,4,1.8,LED,Intel,512.0,0,Small,Entry-level,Other,2.0
Lenovo,120575.0,AMD,Yes,8,5,2.4,LCD,AMD,512.0,0,Large,Low-end,Low-End,2.5
Asus,209965.0,Intel,No,8,4,4.7,LCD,Intel,512.0,0,Large,Low-end,Other,4.5
Asus,209965.0,Intel,Yes,8,4,1.3,LCD,Intel,512.0,0,Large,Low-end,Other,1.5
Dell,261065.0,Intel,No,16,4,3.3,LCD,NVIDIA,512.0,0,Large,Low-end,Other,3.5
Lenovo,209965.0,Intel,Yes,8,5,2.4,LCD,Intel,512.0,0,Large,Mid-end,Other,2.5
Asus,276465.0,Intel,No,16,4,2.3,LED,Intel,512.0,0,Large,Low-end,Other,2.5
Asus,150465.0,Intel,Yes,8,4,3.0,LED,Intel,256.0,0,Large,Entry-level,Other,3.0
Lenovo,122465.0,AMD,Yes,8,4,3.1,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,3.0
Acer,185465.0,Intel,Yes,8,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Lenovo,437465.0,Intel,No,16,5,3.4,LCD,NVIDIA,1024.0,0,Medium,Mid-end,Other,3.5
Dell,271649.0,AMD,Yes,16,4,2.0,LCD,AMD,512.0,0,Large,Entry-level,High-End,2.0
Lenovo,303415.0,AMD,No,16,4,2.0,LCD,AMD,1024.0,0,Small,Entry-level,High-End,2.0
Other,363436.5,Intel,Yes,16,5,3.4,LCD,Intel,512.0,0,Large,Low-end,Other,3.5
Lenovo,468965.0,Intel,Yes,16,4,2.1,LCD,NVIDIA,512.0,0,Small,High-end,Other,2.0
Asus,182000.0,Intel,No,8,4,2.4,LED,Intel,256.0,1024,Large,Entry-level,Other,2.5
Asus,402465.0,Intel,No,16,4,2.3,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Hp,415488.5,Intel,No,16,4,2.9,LCD,Intel,512.0,0,Large,Low-end,Other,3.0
Asus,279965.0,Intel,Yes,16,4,2.0,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.0
Lenovo,294301.0,Intel,No,8,4,2.7385892116182573,LED,NVIDIA,512.0,0,Large,Low-end,Other,2.5
Dell,191065.0,Intel,Yes,8,4,2.4,LCD,Intel,512.0,0,Small,Entry-level,Other,2.5
