Brand,Price,Processor_Brand,RAM_Expandable,RAM_Capacity,RAM_TYPE(DDR),Display_type,GPU_Brand,Operating_System,Processor_Tier,Processor_Speed(Ghz),Display_Tier,GPU_Tier,SSD(GB),HDD(GB)
4,172900.0,2,0,8,3,0,2,4,1.0,4.0,1,2,512,0
1,181965.0,2,1,8,3,0,3,4,1.0,3.5,1,3,512,0
4,174646.5,2,0,8,3,1,2,3,1.0,4.0,1,1,512,0
7,97965.0,2,0,16,4,0,2,4,1.0,1.0,1,1,512,0
7,262115.0,2,0,32,6,0,2,4,3.0,5.0,1,2,1024,0
4,101465.0,2,1,8,3,0,2,4,0.0,3.0,1,1,512,0
0,137861.5,0,0,8,3,0,0,4,0.0,2.5,1,1,512,0
5,195965.0,0,0,16,5,0,3,4,1.0,4.0,1,3,512,0
7,146965.0,2,1,8,3,0,2,4,1.0,2.5,1,1,512,0
1,216996.5,2,0,8,3,0,2,4,1.0,1.5,1,2,512,0
2,454650.0,1,0,8,5,0,1,6,,3.5,1,4,256,0
5,225750.0,2,0,16,3,0,3,4,1.0,3.0,1,3,512,0
3,189339.5,2,1,8,3,1,2,3,1.0,2.5,1,2,256,1024
3,136115.0,2,1,8,3,0,2,4,0.0,1.5,1,1,512,0
4,255465.0,0,1,8,3,0,3,4,1.0,4.0,2,3,512,0
0,143465.0,2,0,8,3,0,2,4,0.0,1.0,1,1,512,0
4,159729.5,2,1,8,3,0,2,4,0.0,4.0,1,1,0,1024
0,244965.0,2,0,16,3,1,2,4,1.0,2.5,1,2,512,0
0,239711.5,2,0,16,3,1,2,4,1.0,2.5,1,2,512,0
0,248465.0,2,0,16,3,1,2,4,1.0,2.5,1,2,512,0
4,258965.0,2,0,16,3,0,2,4,1.0,4.5,1,2,1024,0
4,143465.0,2,0,8,3,0,2,4,0.0,3.5,1,1,512,0
5,178853.5,0,1,8,3,0,3,4,1.0,3.5,1,3,512,0
5,234500.0,2,1,8,3,0,3,4,1.0,2.5,1,3,512,0
3,243215.0,0,0,16,3,0,3,4,1.0,3.5,1,3,512,0
0,205800.0,0,0,8,3,1,0,3,1.0,2.0,1,1,512,0
1,225368.5,2,0,8,3,0,3,4,1.0,3.5,1,3,512,0
3,125492.5,0,1,8,3,1,0,3,0.0,2.5,1,2,0,1024
5,178465.0,0,1,16,3,0,3,4,1.0,3.5,1,3,512,0
5,236250.0,0,1,16,5,0,3,4,1.0,3.5,1,3,512,0
5,206465.0,0,0,8,3,1,0,3,1.0,2.0,1,1,256,0
0,153965.0,2,0,8,3,0,2,4,0.0,1.0,2,1,512,0
1,282128.0,2,1,8,5,0,3,4,1.0,4.5,1,3,512,0
1,119875.0,0,0,8,3,0,0,4,1.0,3.0,1,2,512,0
5,227465.0,0,1,8,5,0,3,4,2.0,3.0,1,3,512,0
1,90965.0,0,1,8,3,0,0,4,0.0,2.5,1,1,512,0
1,320246.5,0,0,16,3,1,3,3,1.0,3.0,1,3,256,1024
0,367465.0,2,1,16,3,0,3,4,2.0,2.5,1,3,512,0
4,192465.0,2,1,8,3,0,2,4,0.0,1.5,1,1,512,0
2,542150.0,1,0,8,5,0,1,6,,3.5,1,4,512,0
3,276496.5,2,0,8,3,1,2,3,1.0,2.5,1,2,512,0
2,524615.0,1,0,8,5,0,1,6,,3.5,1,4,512,0
2,466389.0,1,0,8,5,0,1,6,,3.5,1,4,256,0
2,472150.0,1,0,8,5,0,1,6,,3.5,1,4,256,0
2,460323.5,1,0,8,5,0,1,6,,3.5,1,4,256,0
4,279965.0,0,1,16,3,0,3,4,2.0,4.5,2,3,512,0
3,222246.5,2,1,8,3,0,2,3,0.0,1.5,1,1,512,0
5,243215.0,0,1,8,3,0,3,4,1.0,4.0,1,3,512,0
3,139996.5,2,1,8,3,0,2,4,0.0,5.0,1,1,0,1024
5,216086.5,0,0,8,3,1,3,4,1.0,3.5,1,3,512,0
4,120400.0,2,0,4,3,1,2,3,0.0,1.0,1,1,512,0
0,112665.0,2,0,8,3,0,2,4,0.0,2.0,1,1,512,0
5,125265.0,0,1,8,3,0,0,4,1.0,2.0,1,1,512,0
1,286930.0,2,0,8,3,1,2,3,1.0,4.0,1,2,512,0
3,188965.0,2,1,8,3,0,2,4,1.0,2.5,1,1,512,0
0,223965.0,0,1,16,3,0,3,4,2.0,3.0,1,3,512,0
4,260400.0,2,1,16,3,0,2,4,1.0,4.0,1,2,512,0
3,129115.0,2,0,8,3,0,2,4,0.0,1.0,1,1,512,0
0,320250.0,2,1,16,5,0,3,4,2.0,2.5,1,3,1024,0
4,132965.0,2,1,8,3,0,2,4,0.0,4.0,1,1,512,0
5,300996.5,2,0,16,3,1,3,3,2.0,2.5,1,3,512,0
3,125965.0,2,0,8,3,0,2,4,0.0,3.0,1,1,512,0
0,118300.0,2,1,8,3,1,2,4,0.0,4.0,1,1,512,0
4,197715.0,0,1,8,3,0,0,4,1.0,4.0,1,1,512,0
1,199465.0,2,1,16,5,0,3,4,1.0,2.5,1,3,512,0
7,139965.0,0,1,8,3,0,0,4,1.0,2.0,1,1,256,0
5,214515.0,2,0,16,3,1,2,3,1.0,2.5,1,2,512,0
1,192465.0,2,1,8,5,0,3,4,1.0,2.5,1,3,512,0
5,251996.5,2,0,8,3,1,2,3,1.0,2.5,1,1,512,0
0,201250.0,2,1,8,3,0,3,4,1.0,4.5,1,3,1024,0
0,132965.0,2,1,8,3,0,2,4,0.0,3.0,1,1,512,0
3,126000.0,2,1,8,3,0,2,4,0.0,1.0,1,1,512,0
0,359971.5,0,0,16,3,0,3,4,3.0,3.5,2,3,512,0
0,122496.5,2,0,16,3,0,2,4,0.0,3.0,1,1,512,0
0,107765.0,2,0,8,3,0,2,4,0.0,3.0,1,1,0,1024
1,169746.5,2,0,8,3,1,2,3,1.0,4.0,1,2,512,0
3,169746.5,2,1,8,3,1,2,3,1.0,2.5,1,2,256,0
0,139965.0,2,0,8,3,0,2,4,0.0,4.5,2,1,512,0
5,209965.0,2,0,8,4,1,2,3,1.0,2.5,1,2,512,0
4,240100.0,2,0,16,3,0,3,4,1.0,4.0,1,3,512,0
4,224448.0,0,1,16,3,0,0,4,1.0,3.5,1,3,512,0
4,216996.5,0,1,8,3,1,3,3,1.0,4.0,1,1,512,0
0,290150.0,2,1,16,5,0,3,4,1.0,2.0,1,3,512,0
4,264565.0,2,0,16,3,1,2,4,1.0,2.5,1,2,512,0
4,260715.0,2,0,16,3,0,2,4,1.0,4.5,1,2,512,0
0,139965.0,2,1,8,3,0,2,4,0.0,4.0,1,1,512,0
0,118965.0,2,1,8,3,0,2,4,0.0,1.0,1,1,512,0
4,192496.5,2,1,8,3,0,2,4,1.0,4.5,1,2,512,0
3,171465.0,0,1,8,3,0,2,4,1.0,2.0,1,1,512,0
5,216965.0,2,1,16,6,0,2,4,1.0,2.0,1,1,512,0
4,183015.0,2,1,8,3,0,2,4,1.0,4.5,1,2,512,0
5,307615.0,2,0,16,5,0,3,4,1.0,3.5,1,3,512,0
4,124215.0,2,1,8,3,0,2,4,0.0,4.0,1,1,512,0
6,269465.0,2,0,16,3,0,3,4,1.0,3.5,1,3,256,1024
0,272996.5,2,0,16,3,1,2,4,2.0,4.5,1,2,512,0
3,106872.5,2,1,4,3,1,2,3,0.0,1.0,1,1,0,1024
5,115496.5,0,1,8,3,0,0,4,0.0,2.5,1,1,512,0
0,385224.0,0,1,16,5,0,3,4,2.0,4.5,2,3,512,0
0,109865.0,2,0,8,3,0,2,4,0.0,1.0,1,1,256,0
4,254201.5,2,1,16,3,0,3,4,1.0,4.0,1,3,1024,0
0,244965.0,0,0,16,3,1,0,4,2.0,4.5,1,1,512,0
5,104300.0,2,0,4,4,1,2,0,0.0,1.0,1,1,128,0
5,258965.0,2,0,16,3,0,2,4,1.0,1.5,1,2,512,0
4,190715.0,2,1,8,3,0,2,4,0.0,4.0,1,1,512,0
4,230646.5,0,0,16,3,1,3,3,1.0,2.0,1,2,512,0
7,272132.0,2,0,16,6,0,2,4,1.0,2.0,1,1,512,0
4,144476.5,0,0,8,3,1,0,3,1.0,2.0,1,1,512,0
3,262496.5,2,1,8,3,0,3,4,1.0,1.5,1,2,512,0
3,131250.0,0,1,8,3,0,0,4,0.0,2.5,1,1,256,1024
7,294364.0,2,1,16,6,0,3,4,1.0,2.0,1,2,512,0
6,146965.0,0,1,8,3,0,0,4,2.0,4.0,1,1,512,0
5,244961.5,2,0,16,3,1,2,3,1.0,2.5,1,2,512,0
3,138215.0,2,1,8,3,0,2,4,0.0,1.5,1,1,512,0
0,143465.0,2,1,8,3,0,2,4,1.0,1.0,1,1,512,0
5,211844.5,2,0,16,4,1,2,3,1.0,2.5,1,2,512,0
4,192465.0,0,1,8,3,0,0,4,1.0,4.0,1,3,512,0
4,109543.0,2,1,8,3,0,2,1,0.0,3.0,1,1,512,0
4,169750.0,0,1,8,3,0,3,4,1.0,4.0,1,3,512,0
0,220465.0,2,1,16,3,1,2,3,1.0,2.5,1,2,512,0
3,134074.5,0,1,8,3,0,0,4,0.0,3.5,1,1,256,0
6,297465.0,2,0,8,3,0,3,4,2.0,4.5,1,3,512,0
5,245000.0,2,0,8,3,1,2,3,1.0,2.5,1,1,512,0
5,150465.0,0,1,8,3,0,0,4,2.0,2.0,1,1,512,0
7,80465.0,2,0,8,4,0,2,4,0.0,2.5,1,1,512,0
7,244965.0,2,0,16,3,0,2,4,1.0,2.5,1,2,512,0
5,135800.0,2,0,4,3,1,2,3,0.0,1.0,1,1,0,1024
4,139965.0,2,1,8,3,0,2,4,0.0,3.5,1,1,512,0
0,118965.0,2,1,8,3,0,2,4,0.0,3.5,1,1,512,0
7,258965.0,2,0,16,3,1,2,4,1.0,2.5,1,2,512,0
5,136454.5,0,0,8,3,1,0,3,1.0,2.0,1,1,512,0
5,307965.0,2,0,16,3,0,2,4,2.0,3.5,1,2,512,0
4,90965.0,0,1,8,3,0,0,1,0.0,2.5,1,1,512,0
0,257250.0,2,0,16,3,1,2,4,1.0,3.5,1,2,512,0
0,279965.0,2,1,16,3,0,2,4,3.0,2.5,2,2,512,0
3,138950.0,2,1,8,3,1,2,3,0.0,1.0,1,1,512,0
4,257946.5,2,0,8,4,0,2,4,1.0,4.0,1,2,512,0
6,313215.0,2,1,16,3,0,3,4,1.0,4.5,1,3,1024,0
5,292250.0,2,0,16,3,1,2,3,2.0,3.0,1,2,512,0
0,332465.0,2,1,16,3,0,2,4,3.0,2.5,2,2,512,0
5,360465.0,0,1,16,5,0,3,4,2.0,3.0,2,3,512,0
4,332601.5,2,0,16,4,1,2,4,1.0,4.5,1,2,512,0
4,104296.5,2,0,8,3,0,2,4,0.0,3.5,1,1,512,0
3,253746.5,2,0,8,3,1,2,3,1.0,2.5,1,2,512,0
0,349965.0,2,1,16,3,0,3,4,3.0,2.5,2,3,512,0
6,304241.0,2,1,16,3,0,3,4,2.0,4.5,2,3,512,0
3,187215.0,2,1,8,3,0,2,4,1.0,4.5,1,1,512,0
5,118965.0,2,0,4,3,0,2,4,0.0,1.0,1,1,256,0
3,206465.0,2,0,16,3,0,2,4,1.0,3.5,1,1,512,0
3,216965.0,2,0,16,3,0,2,4,1.0,1.5,1,1,1024,0
0,108496.5,2,0,4,3,1,2,3,0.0,3.0,1,1,256,0
3,150496.5,2,1,8,3,0,2,4,0.0,1.5,1,1,256,1024
4,115465.0,2,0,8,3,0,2,4,0.0,2.5,1,2,256,0
1,223996.5,2,1,8,3,0,3,4,1.0,3.5,1,3,512,0
6,195965.0,2,0,8,3,0,3,4,1.0,2.5,1,3,256,1024
0,352236.5,2,1,16,6,1,2,4,3.0,2.5,1,2,1024,0
7,157647.0,0,0,8,3,1,0,3,2.0,2.5,1,2,512,0
4,178465.0,2,1,8,3,0,2,4,1.0,4.0,1,2,512,0
0,188965.0,0,0,16,3,0,0,4,1.0,4.0,2,1,1024,0
0,384965.0,2,1,16,5,0,3,4,2.0,2.5,1,3,512,0
0,118300.0,2,0,8,3,0,2,4,0.0,3.0,1,1,512,0
3,141750.0,0,1,8,3,0,0,4,0.0,2.5,1,1,512,0
0,174965.0,0,0,8,3,0,0,4,1.0,2.0,2,1,1024,0
0,188965.0,2,0,16,3,0,2,4,1.0,2.5,1,2,512,0
4,206465.0,2,1,16,3,0,3,4,1.0,4.0,2,3,512,0
5,125996.5,0,0,8,6,0,0,4,1.0,3.0,1,2,512,0
0,119875.0,2,1,4,3,1,2,3,0.0,2.0,1,1,0,1024
6,231164.5,2,0,16,3,1,3,3,2.0,2.0,1,2,512,0
4,178293.5,0,1,8,3,0,3,4,1.0,4.0,1,3,512,0
3,223996.5,2,1,8,3,1,2,3,0.0,3.0,1,1,512,0
0,318115.0,0,1,16,5,0,3,4,2.0,4.5,1,3,512,0
3,167996.5,2,1,8,6,0,2,4,0.0,1.5,1,1,1024,0
5,292215.0,2,1,16,3,0,3,3,2.0,2.5,1,3,512,0
4,227465.0,2,0,16,3,0,2,4,1.0,4.5,1,2,512,0
0,223615.0,2,0,16,3,0,2,4,1.0,2.5,1,2,512,0
4,89246.5,0,0,8,3,0,0,1,0.0,2.5,1,1,512,0
0,174965.0,2,1,8,3,0,2,4,0.0,1.0,1,1,512,0
4,229250.0,2,0,16,3,0,2,4,1.0,4.5,1,2,512,0
0,265090.0,2,0,16,3,0,2,4,1.0,3.5,1,2,512,0
5,162890.0,0,0,8,3,1,0,1,1.0,2.5,1,1,512,0
0,293541.5,2,1,16,6,1,2,4,1.0,2.5,1,2,512,0
0,321580.0,2,1,16,6,1,2,4,1.0,2.5,1,2,1024,0
4,215215.0,2,0,8,3,0,2,4,1.0,4.5,1,2,512,0
0,201215.0,0,0,8,3,0,0,4,1.0,3.0,1,1,512,0
3,262496.5,2,1,16,3,0,2,4,1.0,3.0,1,2,512,0
5,150465.0,0,1,8,3,0,0,4,1.0,2.0,1,1,512,0
0,181933.5,0,1,16,5,0,0,4,1.0,4.0,1,1,512,0
4,259364.0,0,0,16,3,0,0,4,2.0,4.5,1,1,512,0
4,108115.0,0,1,8,3,0,0,4,1.0,2.0,1,1,512,0
4,262465.0,2,0,16,3,0,2,3,2.0,5.0,1,2,512,0
4,132300.0,2,0,8,3,0,2,4,0.0,4.0,1,1,512,0
5,291938.5,0,0,16,3,0,3,4,2.0,4.5,1,3,512,0
0,153965.0,0,0,16,5,0,0,4,1.0,4.0,1,1,512,0
5,209965.0,0,1,16,4,0,0,4,1.0,2.0,1,1,512,0
5,118965.0,0,0,8,3,0,0,4,1.0,2.0,1,1,512,0
4,136496.5,0,0,8,3,0,0,4,1.0,4.0,1,1,256,0
3,169750.0,0,1,8,3,0,0,4,1.0,2.5,1,1,512,0
5,164465.0,2,1,8,3,0,2,4,1.0,2.5,1,2,512,0
4,157465.0,0,1,16,6,0,0,4,1.0,3.0,1,1,512,0
5,225750.0,2,0,8,3,0,3,4,1.0,3.5,1,3,512,0
0,325465.0,2,1,8,3,0,3,3,2.0,2.5,1,3,1024,0
0,227465.0,2,1,16,3,0,3,4,1.0,2.0,2,3,512,0
6,279965.0,2,1,8,3,0,3,4,1.0,4.5,1,3,512,0
6,227465.0,2,0,8,3,0,2,4,2.0,5.0,1,2,512,0
0,234465.0,2,0,8,3,1,3,4,1.0,4.0,2,3,512,0
7,349965.0,2,0,32,6,0,3,4,3.0,2.5,2,3,1024,0
1,96915.0,0,1,8,3,0,0,4,0.0,1.0,1,1,256,0
3,265996.5,2,1,8,3,0,2,4,1.0,3.5,1,2,512,0
5,214165.0,0,1,16,3,0,0,4,2.0,2.0,1,1,512,0
6,171465.0,2,1,8,3,0,2,4,1.0,4.0,1,2,512,0
5,286965.0,2,1,16,3,0,2,4,2.0,1.5,1,2,512,0
1,59465.0,2,1,8,3,0,2,4,0.0,1.0,1,1,128,0
3,532339.5,2,1,16,5,0,3,4,3.0,5.0,1,3,1024,0
6,323256.5,2,1,16,3,0,3,4,1.0,4.5,1,3,512,0
5,115465.0,2,0,4,3,1,2,1,0.0,3.0,1,1,256,0
6,174965.0,2,1,8,3,0,3,4,1.0,4.5,1,3,512,0
5,153965.0,2,0,8,3,1,2,3,1.0,2.5,1,1,512,0
3,117215.0,0,1,8,3,0,0,4,0.0,2.5,1,1,256,0
3,148746.5,2,1,8,3,0,2,4,0.0,1.0,1,1,256,1024
6,164465.0,2,0,8,3,0,2,4,1.0,4.5,1,2,512,0
5,209965.0,2,1,8,3,0,3,4,2.0,2.5,1,3,512,0
0,115496.5,2,0,8,3,1,2,3,0.0,3.0,1,1,256,0
3,167996.5,2,1,8,3,0,2,4,1.0,4.0,1,1,512,0
7,292565.0,2,1,16,3,0,2,4,1.0,4.0,1,2,512,0
4,101115.0,2,1,8,3,0,2,4,0.0,3.0,1,1,512,0
8,437465.0,2,0,16,6,1,2,4,2.0,4.5,1,2,512,0
3,314996.5,2,0,16,3,0,2,4,2.0,3.0,1,2,512,0
5,166215.0,2,1,8,3,0,2,4,0.0,4.0,1,1,512,0
5,108465.0,2,0,8,3,0,2,1,0.0,2.0,1,1,512,0
0,227465.0,0,1,8,3,0,3,4,1.0,2.5,2,3,512,0
5,338443.0,2,1,16,3,0,3,4,2.0,1.5,2,3,512,0
5,130546.5,2,1,8,3,0,2,4,0.0,3.0,1,1,512,0
3,363965.0,2,0,16,5,0,3,4,2.0,3.5,1,2,512,0
4,118965.0,2,1,8,3,0,2,4,0.0,4.0,1,2,512,0
5,75425.0,0,1,4,3,0,0,1,0.0,2.5,1,1,0,1024
0,201568.5,2,1,8,3,0,2,4,1.0,1.5,1,2,512,0
7,619500.0,2,0,16,6,0,2,4,2.0,3.5,2,2,1024,0
0,227465.0,2,1,8,3,1,2,4,1.0,2.5,1,2,256,1024
5,153965.0,2,0,8,3,1,2,3,1.0,2.5,1,1,256,0
6,255465.0,2,1,16,5,0,3,4,1.0,4.0,1,3,512,0
1,160965.0,0,0,8,4,0,0,4,1.0,2.0,1,1,512,0
6,475562.5,2,0,16,3,1,3,3,2.0,3.0,2,4,1024,0
4,405650.0,0,1,16,5,0,3,4,2.0,4.5,2,3,512,0
3,173215.0,0,1,8,3,0,0,4,1.0,2.5,1,1,512,0
0,314965.0,2,0,16,4,0,3,4,1.0,2.5,1,2,512,0
1,206465.0,2,0,16,6,0,2,4,1.0,4.5,1,2,512,0
4,167965.0,0,0,8,3,0,0,4,1.0,4.0,1,1,512,0
0,201250.0,2,1,8,3,0,2,4,1.0,4.5,1,1,512,0
0,346500.0,2,1,16,3,0,3,3,1.0,3.0,1,3,512,0
0,178465.0,0,1,16,6,1,0,4,1.0,4.0,1,1,512,0
4,229383.0,0,1,8,3,0,3,4,2.0,4.0,2,3,512,0
0,106750.0,2,0,8,3,0,2,4,0.0,1.0,1,1,256,0
2,699650.0,1,0,16,5,0,1,6,,3.5,1,4,512,0
0,258965.0,2,1,16,3,0,3,4,1.0,2.5,2,3,512,0
3,276150.0,2,1,16,3,0,3,3,1.0,4.0,1,3,512,0
0,407008.0,2,0,16,6,0,2,4,1.0,2.5,1,2,512,0
6,371623.0,2,1,16,3,0,3,4,2.0,4.5,2,3,512,0
5,139965.0,2,1,8,3,0,2,4,0.0,2.0,1,1,256,0
6,118597.5,2,1,4,3,0,2,3,0.0,2.0,1,1,256,0
6,409465.0,2,1,16,5,0,3,4,2.0,3.5,2,3,1024,0
1,160650.0,2,0,8,6,0,2,4,0.0,4.0,1,1,512,0
1,171465.0,2,1,8,3,0,3,4,1.0,4.5,1,3,512,0
0,251965.0,2,0,16,3,1,2,4,1.0,1.5,1,1,512,0
0,486188.5,0,0,16,3,1,3,3,3.0,3.5,2,3,1024,0
3,253330.0,2,1,16,3,0,3,4,1.0,2.5,1,2,512,0
1,122465.0,2,0,4,3,0,2,4,0.0,1.0,1,1,256,0
0,151900.0,2,0,8,3,0,2,4,1.0,1.0,1,1,0,1024
8,454965.0,2,0,16,6,1,2,4,2.0,5.0,1,2,512,0
8,314965.0,2,0,16,6,1,2,4,2.0,4.5,1,2,512,0
5,157465.0,2,0,8,3,0,2,4,1.0,3.5,1,2,512,0
8,297815.0,2,0,16,6,1,2,4,1.0,5.0,1,2,512,0
0,422765.0,0,0,16,3,0,3,3,3.0,3.0,1,3,1024,0
3,127715.0,0,1,8,3,0,0,4,1.0,2.0,1,1,512,0
6,314965.0,2,1,16,5,0,3,4,2.0,5.0,2,3,512,0
3,164916.5,2,1,4,3,1,3,3,0.0,2.0,1,2,512,0
0,469280.0,2,0,16,6,1,2,4,2.0,2.5,1,2,1024,0
3,145215.0,2,0,8,3,0,2,4,0.0,4.0,1,1,256,0
6,524965.0,2,1,16,5,0,3,4,2.0,3.5,1,3,1024,0
0,202650.0,2,1,8,3,0,2,4,1.0,1.5,1,2,512,0
6,181650.0,2,1,16,3,0,2,4,1.0,4.0,1,2,512,0
2,944650.0,1,1,16,5,0,1,6,,3.5,2,4,1024,0
0,671965.0,0,1,16,5,0,3,4,2.0,4.5,2,3,1024,0
4,297496.5,2,0,16,6,0,2,4,1.0,4.5,1,2,512,0
4,328996.5,2,0,16,3,0,3,4,2.0,4.5,1,3,512,0
0,629965.0,2,1,16,3,0,3,4,2.0,4.5,2,3,1024,0
0,314965.0,0,1,16,5,0,3,4,2.0,3.5,1,3,1024,0
0,139580.0,2,0,8,3,1,2,3,0.0,2.5,1,1,256,0
3,139965.0,2,0,8,3,0,2,4,1.0,4.0,1,1,512,0
6,418344.5,2,1,16,3,0,3,4,2.0,4.5,1,3,1024,0
3,150850.0,2,1,8,3,0,2,3,0.0,1.5,1,1,256,1024
5,118758.5,2,1,8,3,0,2,1,0.0,1.0,1,1,512,0
4,301913.5,2,0,16,5,0,3,4,1.0,4.5,2,3,512,0
0,283465.0,0,0,16,6,1,0,4,1.0,3.0,1,1,512,0
3,206496.5,2,1,8,3,0,2,4,1.0,2.5,1,1,256,1024
2,1084650.0,1,0,32,5,0,1,6,,3.5,1,4,1024,0
4,251965.0,2,0,16,3,0,3,4,1.0,4.5,1,2,512,0
0,174650.0,0,1,16,5,1,0,4,1.0,4.0,1,1,512,0
0,229880.0,2,0,16,3,0,2,4,1.0,2.5,2,2,512,0
0,192465.0,0,0,16,5,1,0,4,1.0,4.0,1,1,512,0
0,171465.0,2,0,8,3,0,2,4,1.0,2.5,1,1,512,0
1,118996.5,0,0,8,6,0,0,4,1.0,3.0,1,1,512,0
5,122465.0,2,1,8,3,0,2,4,0.0,3.0,1,1,256,0
4,299250.0,0,1,16,5,0,0,4,2.0,4.5,1,1,1024,0
0,221375.0,0,1,16,3,0,3,4,1.0,4.0,1,3,512,0
4,357700.0,2,0,16,3,0,2,4,2.0,2.5,1,2,1024,0
1,241465.0,2,0,8,3,1,2,3,1.0,1.5,1,1,512,0
3,297496.5,0,0,16,3,0,3,4,2.0,3.5,1,3,512,0
0,262465.0,2,1,16,3,1,2,4,1.0,4.5,1,2,512,0
5,111125.0,0,1,8,3,0,0,4,0.0,2.5,1,1,512,0
5,409465.0,0,1,16,5,0,3,4,2.0,3.5,2,3,512,0
3,258965.0,2,0,8,5,0,3,4,1.0,4.5,1,3,512,0
3,261765.0,2,0,16,5,0,3,4,1.0,4.5,1,3,512,0
4,73115.0,0,0,4,3,0,0,4,0.0,3.0,1,1,256,0
0,472465.0,0,0,16,3,1,0,4,3.0,4.5,1,1,1024,0
4,304465.0,2,1,8,3,0,3,4,2.0,4.5,1,3,512,0
1,194250.0,2,0,16,3,0,3,4,1.0,1.0,1,3,512,0
5,692965.0,0,0,32,5,0,3,4,2.0,3.0,2,4,1024,0
3,171465.0,0,1,8,3,0,0,4,1.0,2.5,1,1,512,0
0,265996.5,2,0,16,3,0,3,4,1.0,4.0,2,3,512,0
6,279965.0,0,0,16,5,0,0,4,2.0,4.5,1,3,512,0
7,144865.0,2,0,4,1,1,2,3,1.0,1.0,1,1,128,0
4,381465.0,0,1,16,3,0,0,4,2.0,4.5,2,3,1024,0
1,132965.0,2,0,8,6,0,2,4,0.0,4.0,1,1,512,0
5,384965.0,0,1,16,5,0,3,4,2.0,3.0,2,3,1024,0
6,213496.5,2,1,16,5,0,3,4,1.0,4.0,1,3,512,0
4,295470.0,0,1,8,3,0,0,4,2.0,4.5,2,3,512,0
3,223965.0,2,1,8,3,0,3,3,1.0,2.5,1,3,512,0
5,223300.0,2,1,8,4,0,2,4,0.0,3.5,1,1,512,0
5,247765.0,0,0,16,3,0,3,4,1.0,3.5,1,3,512,0
0,226765.0,2,0,16,3,1,2,4,1.0,2.5,1,2,512,0
6,384965.0,2,1,16,5,0,3,4,2.0,5.0,2,3,1024,0
5,148715.0,2,1,4,3,0,2,4,0.0,3.0,1,1,256,0
5,244965.0,0,0,8,3,1,3,3,1.0,3.5,1,3,512,0
5,167646.5,2,1,8,3,0,2,1,0.0,1.5,1,1,256,0
4,244996.5,2,0,8,3,0,2,4,1.0,4.5,1,2,512,0
4,251965.0,0,0,16,3,0,3,4,2.0,4.0,1,3,512,0
3,142065.0,0,0,8,3,0,0,4,1.0,4.0,1,1,512,0
5,87496.5,0,1,4,3,0,0,1,0.0,2.5,1,1,0,1024
8,349996.5,2,0,16,3,1,2,4,2.0,2.0,1,2,1024,0
8,395465.0,2,0,16,3,1,2,4,1.0,2.0,1,2,512,0
0,682465.0,2,1,16,5,0,3,4,3.0,2.0,2,4,1024,0
4,166215.0,2,1,8,3,0,2,3,0.0,3.0,1,1,256,0
0,241465.0,2,0,8,3,1,3,3,2.0,2.0,1,2,512,0
4,233166.5,2,1,8,3,0,3,4,1.0,4.0,1,3,512,0
6,325465.0,2,1,16,6,0,2,4,2.0,5.0,1,2,1024,0
6,524965.0,0,1,16,3,0,0,4,2.0,4.0,1,4,1024,0
0,220465.0,2,0,16,3,0,3,4,1.0,2.0,2,3,512,0
7,417455.5,2,0,8,6,0,2,4,1.0,3.5,2,2,512,0
4,241836.0,2,0,8,3,0,3,4,1.0,2.5,1,3,512,0
3,244965.0,2,0,8,6,0,2,4,1.0,4.5,1,2,512,0
6,434668.5,2,0,16,3,1,3,3,2.0,3.0,1,4,1024,0
5,80465.0,2,1,8,3,0,2,1,0.0,3.0,1,1,256,0
4,377650.0,2,0,16,3,0,3,4,2.0,4.5,2,3,1024,0
4,226096.5,2,0,16,3,0,2,4,1.0,4.5,1,2,512,0
1,349965.0,2,0,16,6,1,2,4,2.0,1.5,1,2,1024,0
4,314965.0,2,0,16,6,0,2,4,1.0,4.5,1,2,512,0
0,202965.0,2,0,8,3,0,3,4,1.0,2.5,1,3,1024,0
6,327061.0,2,1,16,3,0,3,4,2.0,4.5,2,3,512,0
3,279965.0,2,0,16,6,0,2,4,2.0,5.0,1,2,1024,0
6,454965.0,2,1,16,5,0,3,4,2.0,3.5,1,3,1024,0
3,293965.0,2,1,8,3,0,3,4,1.0,3.5,1,2,512,0
4,145215.0,2,1,8,3,0,2,4,1.0,4.0,1,1,512,0
0,132965.0,0,0,8,6,0,0,4,1.0,4.0,1,1,512,0
1,122465.0,2,1,8,3,0,2,4,0.0,2.0,1,1,256,0
4,314965.0,2,1,16,3,0,2,4,2.0,5.0,1,2,512,0
0,244475.0,0,1,16,3,0,0,4,1.0,4.0,1,1,512,0
2,874650.0,1,1,16,5,0,1,6,,3.5,1,4,1024,0
7,342965.0,2,0,8,3,0,2,4,1.0,2.5,1,2,256,0
5,254992.5,2,0,8,3,1,2,3,2.0,2.0,1,1,512,0
5,120575.0,0,1,8,6,0,0,4,0.0,2.5,1,2,512,0
0,209965.0,2,0,8,3,0,2,4,1.0,4.5,1,2,512,0
0,209965.0,2,1,8,3,0,2,4,1.0,1.5,1,2,512,0
3,261065.0,2,0,16,3,0,3,4,1.0,3.5,1,2,512,0
5,209965.0,2,1,8,5,0,2,4,1.0,2.5,1,3,512,0
0,276465.0,2,0,16,3,1,2,4,2.0,2.5,1,2,512,0
